scenario,load_level,f_line,f_location,f_duration,iter_time
scenario_2934,0.7,Line 06 - 11.ElmLne,50,0.2,4.249463899999682
scenario_2935,0.7,Line 06 - 11.ElmLne,50,0.25,5.748776899999939
scenario_2936,0.7,Line 06 - 11.ElmLne,80,0.1,4.112854200000584
scenario_2937,0.7,Line 06 - 11.ElmLne,80,0.15,4.251540800003568
scenario_2938,0.7,Line 06 - 11.ElmLne,80,0.18,4.203850000005332
scenario_2939,0.7,Line 06 - 11.ElmLne,80,0.2,4.21413109999412
scenario_2940,0.7,Line 06 - 11.ElmLne,80,0.25,5.779306799995538
scenario_2941,0.7,Line 07 - 08.ElmLne,0,0.1,4.191287399997236
scenario_2942,0.7,Line 07 - 08.ElmLne,0,0.15,4.300052500002494
scenario_2943,0.7,Line 07 - 08.ElmLne,0,0.18,4.189155000000028
scenario_2944,0.7,Line 07 - 08.ElmLne,0,0.2,4.229534899997816
scenario_2945,0.7,Line 07 - 08.ElmLne,0,0.25,5.784706800004642
scenario_2946,0.7,Line 07 - 08.ElmLne,20,0.1,4.182438300005742
scenario_2947,0.7,Line 07 - 08.ElmLne,20,0.15,4.175947000003362
scenario_2948,0.7,Line 07 - 08.ElmLne,20,0.18,4.237126499996521
scenario_2949,0.7,Line 07 - 08.ElmLne,20,0.2,4.338696500002698
scenario_2950,0.7,Line 07 - 08.ElmLne,20,0.25,5.822683899998083
scenario_2951,0.7,Line 07 - 08.ElmLne,50,0.1,4.189229100004013
scenario_2952,0.7,Line 07 - 08.ElmLne,50,0.15,4.2599531000014395
scenario_2953,0.7,Line 07 - 08.ElmLne,50,0.18,4.33161509999627
scenario_2954,0.7,Line 07 - 08.ElmLne,50,0.2,4.238041199998406
scenario_2955,0.7,Line 07 - 08.ElmLne,50,0.25,5.8268304000011995
scenario_2956,0.7,Line 07 - 08.ElmLne,80,0.1,4.136750099998608
scenario_2957,0.7,Line 07 - 08.ElmLne,80,0.15,4.247450099996058
scenario_2958,0.7,Line 07 - 08.ElmLne,80,0.18,4.212745299999369
scenario_2959,0.7,Line 07 - 08.ElmLne,80,0.2,4.2070880999963265
scenario_2960,0.7,Line 07 - 08.ElmLne,80,0.25,5.872942999994848
scenario_2961,0.7,Line 08 - 09.ElmLne,0,0.1,4.162107700001798
scenario_2962,0.7,Line 08 - 09.ElmLne,0,0.15,4.250133900000947
scenario_2963,0.7,Line 08 - 09.ElmLne,0,0.18,4.278751900004863
scenario_2964,0.7,Line 08 - 09.ElmLne,0,0.2,4.314435100000992
scenario_2965,0.7,Line 08 - 09.ElmLne,0,0.25,4.2480195999960415
scenario_2966,0.7,Line 08 - 09.ElmLne,20,0.1,4.126049899998179
scenario_2967,0.7,Line 08 - 09.ElmLne,20,0.15,4.166005800005223
scenario_2968,0.7,Line 08 - 09.ElmLne,20,0.18,4.242260799997894
scenario_2969,0.7,Line 08 - 09.ElmLne,20,0.2,4.193281699997897
scenario_2970,0.7,Line 08 - 09.ElmLne,20,0.25,4.309545199997956
scenario_2971,0.7,Line 08 - 09.ElmLne,50,0.1,4.196890600003826
scenario_2972,0.7,Line 08 - 09.ElmLne,50,0.15,4.204603199999838
scenario_2973,0.7,Line 08 - 09.ElmLne,50,0.18,4.265770700003486
scenario_2974,0.7,Line 08 - 09.ElmLne,50,0.2,4.209591699996963
scenario_2975,0.7,Line 08 - 09.ElmLne,50,0.25,4.236620100004075
scenario_2976,0.7,Line 08 - 09.ElmLne,80,0.1,4.196767800000089
scenario_2977,0.7,Line 08 - 09.ElmLne,80,0.15,4.2829664000018965
scenario_2978,0.7,Line 08 - 09.ElmLne,80,0.18,4.207972800002608
scenario_2979,0.7,Line 08 - 09.ElmLne,80,0.2,4.266655200000969
scenario_2980,0.7,Line 08 - 09.ElmLne,80,0.25,4.329025300001376
scenario_2981,0.7,Line 09 - 39.ElmLne,0,0.1,4.1746850999988965
scenario_2982,0.7,Line 09 - 39.ElmLne,0,0.15,4.204980499998783
scenario_2983,0.7,Line 09 - 39.ElmLne,0,0.18,4.260024799994426
scenario_2984,0.7,Line 09 - 39.ElmLne,0,0.2,4.233907200003159
scenario_2985,0.7,Line 09 - 39.ElmLne,0,0.25,4.341096200005268
scenario_2986,0.7,Line 09 - 39.ElmLne,20,0.1,4.130034699999669
scenario_2987,0.7,Line 09 - 39.ElmLne,20,0.15,4.2443765999996685
scenario_2988,0.7,Line 09 - 39.ElmLne,20,0.18,4.184678700003133
scenario_2989,0.7,Line 09 - 39.ElmLne,20,0.2,4.199226600001566
scenario_2990,0.7,Line 09 - 39.ElmLne,20,0.25,4.327281399993808
scenario_2991,0.7,Line 09 - 39.ElmLne,50,0.1,4.169112100003986
scenario_2992,0.7,Line 09 - 39.ElmLne,50,0.15,4.24695139999676
scenario_2993,0.7,Line 09 - 39.ElmLne,50,0.18,4.200315299996873
scenario_2994,0.7,Line 09 - 39.ElmLne,50,0.2,4.279344399998081
scenario_2995,0.7,Line 09 - 39.ElmLne,50,0.25,4.287623100011842
scenario_2996,0.7,Line 09 - 39.ElmLne,80,0.1,4.2139477000018815
scenario_2997,0.7,Line 09 - 39.ElmLne,80,0.15,4.172401999996509
scenario_2998,0.7,Line 09 - 39.ElmLne,80,0.18,4.151225499997963
scenario_2999,0.7,Line 09 - 39.ElmLne,80,0.2,4.266578399998252
scenario_3000,0.7,Line 09 - 39.ElmLne,80,0.25,4.227518100000452
scenario_3001,0.7,Line 10 - 11.ElmLne,0,0.1,4.233154800007469
scenario_3002,0.7,Line 10 - 11.ElmLne,0,0.15,4.2926252000033855
scenario_3003,0.7,Line 10 - 11.ElmLne,0,0.18,4.208534999997937
scenario_3004,0.7,Line 10 - 11.ElmLne,0,0.2,4.255353499989724
scenario_3005,0.7,Line 10 - 11.ElmLne,0,0.25,5.843085300002713
scenario_3006,0.7,Line 10 - 11.ElmLne,20,0.1,4.235796399996616
scenario_3007,0.7,Line 10 - 11.ElmLne,20,0.15,4.250765300006606
scenario_3008,0.7,Line 10 - 11.ElmLne,20,0.18,4.271894299992709
scenario_3009,0.7,Line 10 - 11.ElmLne,20,0.2,4.3156151000002865
scenario_3010,0.7,Line 10 - 11.ElmLne,20,0.25,5.840003099991009
scenario_3011,0.7,Line 10 - 11.ElmLne,50,0.1,4.183706700001494
scenario_3012,0.7,Line 10 - 11.ElmLne,50,0.15,4.304110699988087
scenario_3013,0.7,Line 10 - 11.ElmLne,50,0.18,4.233910300012212
scenario_3014,0.7,Line 10 - 11.ElmLne,50,0.2,4.2345492000022205
scenario_3015,0.7,Line 10 - 11.ElmLne,50,0.25,5.906312300008722
scenario_3016,0.7,Line 10 - 11.ElmLne,80,0.1,4.199880700005451
scenario_3017,0.7,Line 10 - 11.ElmLne,80,0.15,4.283739600010449
scenario_3018,0.7,Line 10 - 11.ElmLne,80,0.18,4.320396199997049
scenario_3019,0.7,Line 10 - 11.ElmLne,80,0.2,4.285403699992457
scenario_3020,0.7,Line 10 - 11.ElmLne,80,0.25,5.879547799995635
scenario_3021,0.7,Line 10 - 13.ElmLne,0,0.1,4.263008299996727
scenario_3022,0.7,Line 10 - 13.ElmLne,0,0.15,4.2339287000068
scenario_3023,0.7,Line 10 - 13.ElmLne,0,0.18,4.317749499998172
scenario_3024,0.7,Line 10 - 13.ElmLne,0,0.2,4.217593200010015
scenario_3025,0.7,Line 10 - 13.ElmLne,0,0.25,4.316632600006415
scenario_3026,0.7,Line 10 - 13.ElmLne,20,0.1,4.258209500010707
scenario_3027,0.7,Line 10 - 13.ElmLne,20,0.15,4.154259099988849
scenario_3028,0.7,Line 10 - 13.ElmLne,20,0.18,4.320368000000599
scenario_3029,0.7,Line 10 - 13.ElmLne,20,0.2,4.246827099996153
scenario_3030,0.7,Line 10 - 13.ElmLne,20,0.25,4.259593700000551
scenario_3031,0.7,Line 10 - 13.ElmLne,50,0.1,4.279133899995941
scenario_3032,0.7,Line 10 - 13.ElmLne,50,0.15,4.160026999990805
scenario_3033,0.7,Line 10 - 13.ElmLne,50,0.18,4.200683099988964
scenario_3034,0.7,Line 10 - 13.ElmLne,50,0.2,4.361805299995467
scenario_3035,0.7,Line 10 - 13.ElmLne,50,0.25,4.325133599995752
scenario_3036,0.7,Line 10 - 13.ElmLne,80,0.1,4.230480300000636
scenario_3037,0.7,Line 10 - 13.ElmLne,80,0.15,4.3208889000088675
scenario_3038,0.7,Line 10 - 13.ElmLne,80,0.18,4.270853099995293
scenario_3039,0.7,Line 10 - 13.ElmLne,80,0.2,4.2662735000049
scenario_3040,0.7,Line 10 - 13.ElmLne,80,0.25,4.339427099999739
scenario_3041,0.7,Line 13 - 14.ElmLne,0,0.1,4.290448400002788
scenario_3042,0.7,Line 13 - 14.ElmLne,0,0.15,4.210693799992441
scenario_3043,0.7,Line 13 - 14.ElmLne,0,0.18,4.27761129999999
scenario_3044,0.7,Line 13 - 14.ElmLne,0,0.2,4.208949100007885
scenario_3045,0.7,Line 13 - 14.ElmLne,0,0.25,4.289998499996727
scenario_3046,0.7,Line 13 - 14.ElmLne,20,0.1,4.258259000009275
scenario_3047,0.7,Line 13 - 14.ElmLne,20,0.15,4.239914399993722
scenario_3048,0.7,Line 13 - 14.ElmLne,20,0.18,4.2972039000014775
scenario_3049,0.7,Line 13 - 14.ElmLne,20,0.2,4.338156900004833
scenario_3050,0.7,Line 13 - 14.ElmLne,20,0.25,4.1939268999994965
scenario_3051,0.7,Line 13 - 14.ElmLne,50,0.1,4.306084499999997
scenario_3052,0.7,Line 13 - 14.ElmLne,50,0.15,4.247653099999297
scenario_3053,0.7,Line 13 - 14.ElmLne,50,0.18,4.318737800000235
scenario_3054,0.7,Line 13 - 14.ElmLne,50,0.2,4.392565100002685
scenario_3055,0.7,Line 13 - 14.ElmLne,50,0.25,4.265340999991167
scenario_3056,0.7,Line 13 - 14.ElmLne,80,0.1,4.224834799999371
scenario_3057,0.7,Line 13 - 14.ElmLne,80,0.15,4.203158799995435
scenario_3058,0.7,Line 13 - 14.ElmLne,80,0.18,4.226112499993178
scenario_3059,0.7,Line 13 - 14.ElmLne,80,0.2,4.287207600005786
scenario_3060,0.7,Line 13 - 14.ElmLne,80,0.25,4.313762599995243
scenario_3061,0.7,Line 14 - 15.ElmLne,0,0.1,4.243789899992407
scenario_3062,0.7,Line 14 - 15.ElmLne,0,0.15,4.297659500007285
scenario_3063,0.7,Line 14 - 15.ElmLne,0,0.18,4.443133900000248
scenario_3064,0.7,Line 14 - 15.ElmLne,0,0.2,4.315800600001239
scenario_3065,0.7,Line 14 - 15.ElmLne,0,0.25,4.3784407999919495
scenario_3066,0.7,Line 14 - 15.ElmLne,20,0.1,4.212331299990183
scenario_3067,0.7,Line 14 - 15.ElmLne,20,0.15,4.210274199998821
scenario_3068,0.7,Line 14 - 15.ElmLne,20,0.18,4.2972718000091845
scenario_3069,0.7,Line 14 - 15.ElmLne,20,0.2,4.322571600001538
scenario_3070,0.7,Line 14 - 15.ElmLne,20,0.25,4.392505700001493
scenario_3071,0.7,Line 14 - 15.ElmLne,50,0.1,4.235789999991539
scenario_3072,0.7,Line 14 - 15.ElmLne,50,0.15,4.260110599992913
scenario_3073,0.7,Line 14 - 15.ElmLne,50,0.18,4.313277499997639
scenario_3074,0.7,Line 14 - 15.ElmLne,50,0.2,4.34815589999198
scenario_3075,0.7,Line 14 - 15.ElmLne,50,0.25,4.313842500007013
scenario_3076,0.7,Line 14 - 15.ElmLne,80,0.1,4.366425799991703
scenario_3077,0.7,Line 14 - 15.ElmLne,80,0.15,4.254025800008094
scenario_3078,0.7,Line 14 - 15.ElmLne,80,0.18,4.599451999994926
scenario_3079,0.7,Line 14 - 15.ElmLne,80,0.2,4.413366799999494
scenario_3080,0.7,Line 14 - 15.ElmLne,80,0.25,4.3530355999973835
scenario_3081,0.7,Line 15 - 16.ElmLne,0,0.1,4.35037210000155
scenario_3082,0.7,Line 15 - 16.ElmLne,0,0.15,4.262570299993968
scenario_3083,0.7,Line 15 - 16.ElmLne,0,0.18,4.284079100005329
scenario_3084,0.7,Line 15 - 16.ElmLne,0,0.2,4.465922700008377
scenario_3085,0.7,Line 15 - 16.ElmLne,0,0.25,4.345340999992914
scenario_3086,0.7,Line 15 - 16.ElmLne,20,0.1,4.223846000008052
scenario_3087,0.7,Line 15 - 16.ElmLne,20,0.15,4.37242200000037
scenario_3088,0.7,Line 15 - 16.ElmLne,20,0.18,4.338805399995181
scenario_3089,0.7,Line 15 - 16.ElmLne,20,0.2,4.415443499994581
scenario_3090,0.7,Line 15 - 16.ElmLne,20,0.25,4.404097000006004
scenario_3091,0.7,Line 15 - 16.ElmLne,50,0.1,4.342528599998332
scenario_3092,0.7,Line 15 - 16.ElmLne,50,0.15,4.3305154999980005
scenario_3093,0.7,Line 15 - 16.ElmLne,50,0.18,4.264265300007537
scenario_3094,0.7,Line 15 - 16.ElmLne,50,0.2,4.396718200005125
scenario_3095,0.7,Line 15 - 16.ElmLne,50,0.25,4.413234399995417
scenario_3096,0.7,Line 15 - 16.ElmLne,80,0.1,4.292549700010568
scenario_3097,0.7,Line 15 - 16.ElmLne,80,0.15,4.227500000008149
scenario_3098,0.7,Line 15 - 16.ElmLne,80,0.18,4.386443900002632
scenario_3099,0.7,Line 15 - 16.ElmLne,80,0.2,4.355284200006281
scenario_3100,0.7,Line 15 - 16.ElmLne,80,0.25,4.344106300006388
scenario_3101,0.7,Line 16 - 17.ElmLne,0,0.1,4.361416400002781
scenario_3102,0.7,Line 16 - 17.ElmLne,0,0.15,4.345529900005204
scenario_3103,0.7,Line 16 - 17.ElmLne,0,0.18,4.326704699997208
scenario_3104,0.7,Line 16 - 17.ElmLne,0,0.2,4.3270271999936085
scenario_3105,0.7,Line 16 - 17.ElmLne,0,0.25,4.329896800001734
scenario_3106,0.7,Line 16 - 17.ElmLne,20,0.1,4.307004499991308
scenario_3107,0.7,Line 16 - 17.ElmLne,20,0.15,4.290812999999616
scenario_3108,0.7,Line 16 - 17.ElmLne,20,0.18,4.303997700000764
scenario_3109,0.7,Line 16 - 17.ElmLne,20,0.2,4.335074300004635
scenario_3110,0.7,Line 16 - 17.ElmLne,20,0.25,4.317421100000502
scenario_3111,0.7,Line 16 - 17.ElmLne,50,0.1,4.348180599990883
scenario_3112,0.7,Line 16 - 17.ElmLne,50,0.15,4.314734600004158
scenario_3113,0.7,Line 16 - 17.ElmLne,50,0.18,4.345972700000857
scenario_3114,0.7,Line 16 - 17.ElmLne,50,0.2,4.391632899991237
scenario_3115,0.7,Line 16 - 17.ElmLne,50,0.25,4.404906600000686
scenario_3116,0.7,Line 16 - 17.ElmLne,80,0.1,4.281735899989144
scenario_3117,0.7,Line 16 - 17.ElmLne,80,0.15,4.415619699997478
scenario_3118,0.7,Line 16 - 17.ElmLne,80,0.18,4.306998599990038
scenario_3119,0.7,Line 16 - 17.ElmLne,80,0.2,4.368186600011541
scenario_3120,0.7,Line 16 - 17.ElmLne,80,0.25,4.479786900003091
scenario_3121,0.7,Line 16 - 19.ElmLne,0,0.1,4.318813899997622
scenario_3122,0.7,Line 16 - 19.ElmLne,0,0.15,4.344445199996699
scenario_3123,0.7,Line 16 - 19.ElmLne,0,0.18,4.348787499999162
scenario_3124,0.7,Line 16 - 19.ElmLne,0,0.2,4.319348299992271
scenario_3125,0.7,Line 16 - 19.ElmLne,0,0.25,4.3873746000026586
scenario_3126,0.7,Line 16 - 19.ElmLne,20,0.1,4.341737800001283
scenario_3127,0.7,Line 16 - 19.ElmLne,20,0.15,4.3659717999980785
scenario_3128,0.7,Line 16 - 19.ElmLne,20,0.18,4.358437000002596
scenario_3129,0.7,Line 16 - 19.ElmLne,20,0.2,4.393925399999716
scenario_3130,0.7,Line 16 - 19.ElmLne,20,0.25,4.359413400001358
scenario_3131,0.7,Line 16 - 19.ElmLne,50,0.1,4.334854299988365
scenario_3132,0.7,Line 16 - 19.ElmLne,50,0.15,4.393471900009899
scenario_3133,0.7,Line 16 - 19.ElmLne,50,0.18,4.3567207000014605
scenario_3134,0.7,Line 16 - 19.ElmLne,50,0.2,4.367914100002963
scenario_3135,0.7,Line 16 - 19.ElmLne,50,0.25,4.395068900004844
scenario_3136,0.7,Line 16 - 19.ElmLne,80,0.1,4.314950400002999
scenario_3137,0.7,Line 16 - 19.ElmLne,80,0.15,4.393837600000552
scenario_3138,0.7,Line 16 - 19.ElmLne,80,0.18,4.383842100010952
scenario_3139,0.7,Line 16 - 19.ElmLne,80,0.2,4.400711700000102
scenario_3140,0.7,Line 16 - 19.ElmLne,80,0.25,4.388648299995111
scenario_3141,0.7,Line 16 - 21.ElmLne,0,0.1,4.293166799994651
scenario_3142,0.7,Line 16 - 21.ElmLne,0,0.15,4.370511500004795
scenario_3143,0.7,Line 16 - 21.ElmLne,0,0.18,4.44141889999446
scenario_3144,0.7,Line 16 - 21.ElmLne,0,0.2,4.404087799994159
scenario_3145,0.7,Line 16 - 21.ElmLne,0,0.25,4.47217819999787
scenario_3146,0.7,Line 16 - 21.ElmLne,20,0.1,4.325956000000588
scenario_3147,0.7,Line 16 - 21.ElmLne,20,0.15,4.369269800008624
scenario_3148,0.7,Line 16 - 21.ElmLne,20,0.18,4.353143699991051
scenario_3149,0.7,Line 16 - 21.ElmLne,20,0.2,4.358967499996652
scenario_3150,0.7,Line 16 - 21.ElmLne,20,0.25,4.484251500005485
scenario_3151,0.7,Line 16 - 21.ElmLne,50,0.1,4.423088099996676
scenario_3152,0.7,Line 16 - 21.ElmLne,50,0.15,4.369027599997935
scenario_3153,0.7,Line 16 - 21.ElmLne,50,0.18,4.42934879999666
scenario_3154,0.7,Line 16 - 21.ElmLne,50,0.2,4.435659499999019
scenario_3155,0.7,Line 16 - 21.ElmLne,50,0.25,4.479160299990326
scenario_3156,0.7,Line 16 - 21.ElmLne,80,0.1,4.441361599994707
scenario_3157,0.7,Line 16 - 21.ElmLne,80,0.15,4.4441010000009555
scenario_3158,0.7,Line 16 - 21.ElmLne,80,0.18,4.425791100002243
scenario_3159,0.7,Line 16 - 21.ElmLne,80,0.2,4.436623500005226
scenario_3160,0.7,Line 16 - 21.ElmLne,80,0.25,4.420269299997017
scenario_3161,0.7,Line 16 - 24.ElmLne,0,0.1,4.376444399997126
scenario_3162,0.7,Line 16 - 24.ElmLne,0,0.15,4.449676299991552
scenario_3163,0.7,Line 16 - 24.ElmLne,0,0.18,4.351235699999961
scenario_3164,0.7,Line 16 - 24.ElmLne,0,0.2,4.497900400005165
scenario_3165,0.7,Line 16 - 24.ElmLne,0,0.25,4.486273000002257
scenario_3166,0.7,Line 16 - 24.ElmLne,20,0.1,4.408260299998801
scenario_3167,0.7,Line 16 - 24.ElmLne,20,0.15,4.466252499987604
scenario_3168,0.7,Line 16 - 24.ElmLne,20,0.18,4.356603999985964
scenario_3169,0.7,Line 16 - 24.ElmLne,20,0.2,4.464130599997588
scenario_3170,0.7,Line 16 - 24.ElmLne,20,0.25,4.477103900004295
scenario_3171,0.7,Line 16 - 24.ElmLne,50,0.1,4.327852000002167
scenario_3172,0.7,Line 16 - 24.ElmLne,50,0.15,4.51991149999958
scenario_3173,0.7,Line 16 - 24.ElmLne,50,0.18,4.442748500005109
scenario_3174,0.7,Line 16 - 24.ElmLne,50,0.2,4.4171970000024885
scenario_3175,0.7,Line 16 - 24.ElmLne,50,0.25,4.435458499996457
scenario_3176,0.7,Line 16 - 24.ElmLne,80,0.1,4.360195100001874
scenario_3177,0.7,Line 16 - 24.ElmLne,80,0.15,4.409320200007642
scenario_3178,0.7,Line 16 - 24.ElmLne,80,0.18,4.467929899998126
scenario_3179,0.7,Line 16 - 24.ElmLne,80,0.2,4.452067399994121
scenario_3180,0.7,Line 16 - 24.ElmLne,80,0.25,4.44555930000206
scenario_3181,0.7,Line 17 - 18.ElmLne,0,0.1,4.358547299998463
scenario_3182,0.7,Line 17 - 18.ElmLne,0,0.15,4.371613299997989
scenario_3183,0.7,Line 17 - 18.ElmLne,0,0.18,4.407347600004869
scenario_3184,0.7,Line 17 - 18.ElmLne,0,0.2,4.42726140000741
scenario_3185,0.7,Line 17 - 18.ElmLne,0,0.25,4.404046300012851
scenario_3186,0.7,Line 17 - 18.ElmLne,20,0.1,4.451817599998321
scenario_3187,0.7,Line 17 - 18.ElmLne,20,0.15,4.379114000010304
scenario_3188,0.7,Line 17 - 18.ElmLne,20,0.18,4.369929399996181
scenario_3189,0.7,Line 17 - 18.ElmLne,20,0.2,4.436006100004306
scenario_3190,0.7,Line 17 - 18.ElmLne,20,0.25,4.3880043999961345
scenario_3191,0.7,Line 17 - 18.ElmLne,50,0.1,4.435080499999458
scenario_3192,0.7,Line 17 - 18.ElmLne,50,0.15,4.352617600001395
scenario_3193,0.7,Line 17 - 18.ElmLne,50,0.18,4.407741999995778
scenario_3194,0.7,Line 17 - 18.ElmLne,50,0.2,4.401723100003437
scenario_3195,0.7,Line 17 - 18.ElmLne,50,0.25,4.45036099999561
scenario_3196,0.7,Line 17 - 18.ElmLne,80,0.1,4.4607485000015
scenario_3197,0.7,Line 17 - 18.ElmLne,80,0.15,4.40917850000551
scenario_3198,0.7,Line 17 - 18.ElmLne,80,0.18,4.348732600003132
scenario_3199,0.7,Line 17 - 18.ElmLne,80,0.2,4.469708199991146
scenario_3200,0.7,Line 17 - 18.ElmLne,80,0.25,4.474385699999402
scenario_3201,0.7,Line 17 - 27.ElmLne,0,0.1,4.404243999990285
scenario_3202,0.7,Line 17 - 27.ElmLne,0,0.15,4.392482600000221
scenario_3203,0.7,Line 17 - 27.ElmLne,0,0.18,4.419233099994017
scenario_3204,0.7,Line 17 - 27.ElmLne,0,0.2,4.475923200006946
scenario_3205,0.7,Line 17 - 27.ElmLne,0,0.25,4.389744899992365
scenario_3206,0.7,Line 17 - 27.ElmLne,20,0.1,4.3686194000038086
scenario_3207,0.7,Line 17 - 27.ElmLne,20,0.15,4.40390629999456
scenario_3208,0.7,Line 17 - 27.ElmLne,20,0.18,4.398382900006254
scenario_3209,0.7,Line 17 - 27.ElmLne,20,0.2,4.364912500008359
scenario_3210,0.7,Line 17 - 27.ElmLne,20,0.25,4.539350799997919
scenario_3211,0.7,Line 17 - 27.ElmLne,50,0.1,4.366665400011698
scenario_3212,0.7,Line 17 - 27.ElmLne,50,0.15,4.432345900000655
scenario_3213,0.7,Line 17 - 27.ElmLne,50,0.18,4.592946400007349
scenario_3214,0.7,Line 17 - 27.ElmLne,50,0.2,4.379036400001496
scenario_3215,0.7,Line 17 - 27.ElmLne,50,0.25,4.4321676999970805
scenario_3216,0.7,Line 17 - 27.ElmLne,80,0.1,4.360942500003148
scenario_3217,0.7,Line 17 - 27.ElmLne,80,0.15,4.4694249000021955
scenario_3218,0.7,Line 17 - 27.ElmLne,80,0.18,4.406015300002764
scenario_3219,0.7,Line 17 - 27.ElmLne,80,0.2,4.458619600001839
scenario_3220,0.7,Line 17 - 27.ElmLne,80,0.25,4.491879599998356
scenario_3221,0.7,Line 21 - 22.ElmLne,0,0.1,4.551455299995723
scenario_3222,0.7,Line 21 - 22.ElmLne,0,0.15,4.431551000001491
scenario_3223,0.7,Line 21 - 22.ElmLne,0,0.18,4.471167300012894
scenario_3224,0.7,Line 21 - 22.ElmLne,0,0.2,4.470836099993903
scenario_3225,0.7,Line 21 - 22.ElmLne,0,0.25,4.4650574999977835
scenario_3226,0.7,Line 21 - 22.ElmLne,20,0.1,4.375782899995102
scenario_3227,0.7,Line 21 - 22.ElmLne,20,0.15,4.459664899986819
scenario_3228,0.7,Line 21 - 22.ElmLne,20,0.18,4.416177999999491
scenario_3229,0.7,Line 21 - 22.ElmLne,20,0.2,4.511582299994188
scenario_3230,0.7,Line 21 - 22.ElmLne,20,0.25,4.486805000007735
scenario_3231,0.7,Line 21 - 22.ElmLne,50,0.1,4.359967199998209
scenario_3232,0.7,Line 21 - 22.ElmLne,50,0.15,4.546953799988842
scenario_3233,0.7,Line 21 - 22.ElmLne,50,0.18,4.572205599994049
scenario_3234,0.7,Line 21 - 22.ElmLne,50,0.2,4.583369700005278
scenario_3235,0.7,Line 21 - 22.ElmLne,50,0.25,4.466753899992909
scenario_3236,0.7,Line 21 - 22.ElmLne,80,0.1,4.349102199994377
scenario_3237,0.7,Line 21 - 22.ElmLne,80,0.15,4.489797500005807
scenario_3238,0.7,Line 21 - 22.ElmLne,80,0.18,4.492126699988148
scenario_3239,0.7,Line 21 - 22.ElmLne,80,0.2,4.530073699992499
scenario_3240,0.7,Line 21 - 22.ElmLne,80,0.25,4.484537700001965
scenario_3241,0.7,Line 22 - 23.ElmLne,0,0.1,4.454674699998577
scenario_3242,0.7,Line 22 - 23.ElmLne,0,0.15,4.4657355999952415
scenario_3243,0.7,Line 22 - 23.ElmLne,0,0.18,4.471384799995576
scenario_3244,0.7,Line 22 - 23.ElmLne,0,0.2,4.608967000007397
scenario_3245,0.7,Line 22 - 23.ElmLne,0,0.25,4.554147699993337
scenario_3246,0.7,Line 22 - 23.ElmLne,20,0.1,4.470712299997103
scenario_3247,0.7,Line 22 - 23.ElmLne,20,0.15,4.526293799994164
scenario_3248,0.7,Line 22 - 23.ElmLne,20,0.18,4.511333500006003
scenario_3249,0.7,Line 22 - 23.ElmLne,20,0.2,4.451541400005226
scenario_3250,0.7,Line 22 - 23.ElmLne,20,0.25,4.554625400007353
scenario_3251,0.7,Line 22 - 23.ElmLne,50,0.1,4.5172401000018
scenario_3252,0.7,Line 22 - 23.ElmLne,50,0.15,4.388969600011478
scenario_3253,0.7,Line 22 - 23.ElmLne,50,0.18,4.507789100010996
scenario_3254,0.7,Line 22 - 23.ElmLne,50,0.2,4.551853599987226
scenario_3255,0.7,Line 22 - 23.ElmLne,50,0.25,4.598626200007857
scenario_3256,0.7,Line 22 - 23.ElmLne,80,0.1,4.491380899999058
scenario_3257,0.7,Line 22 - 23.ElmLne,80,0.15,4.500021200001356
scenario_3258,0.7,Line 22 - 23.ElmLne,80,0.18,4.485575999991852
scenario_3259,0.7,Line 22 - 23.ElmLne,80,0.2,4.458319700002903
scenario_3260,0.7,Line 22 - 23.ElmLne,80,0.25,4.5801692999957595
scenario_3261,0.7,Line 23 - 24.ElmLne,0,0.1,4.529192999994848
scenario_3262,0.7,Line 23 - 24.ElmLne,0,0.15,4.476451299997279
scenario_3263,0.7,Line 23 - 24.ElmLne,0,0.18,4.529045600007521
scenario_3264,0.7,Line 23 - 24.ElmLne,0,0.2,4.425224299993715
scenario_3265,0.7,Line 23 - 24.ElmLne,0,0.25,4.479232700003195
scenario_3266,0.7,Line 23 - 24.ElmLne,20,0.1,4.458145000011427
scenario_3267,0.7,Line 23 - 24.ElmLne,20,0.15,4.4931307999941055
scenario_3268,0.7,Line 23 - 24.ElmLne,20,0.18,4.443817399995169
scenario_3269,0.7,Line 23 - 24.ElmLne,20,0.2,4.580635899998015
scenario_3270,0.7,Line 23 - 24.ElmLne,20,0.25,4.4882331999979215
scenario_3271,0.7,Line 23 - 24.ElmLne,50,0.1,4.35269500000868
scenario_3272,0.7,Line 23 - 24.ElmLne,50,0.15,4.4679507999971975
scenario_3273,0.7,Line 23 - 24.ElmLne,50,0.18,4.4544057000020985
scenario_3274,0.7,Line 23 - 24.ElmLne,50,0.2,4.56447979999939
scenario_3275,0.7,Line 23 - 24.ElmLne,50,0.25,4.604365299994242
scenario_3276,0.7,Line 23 - 24.ElmLne,80,0.1,4.501998199993977
scenario_3277,0.7,Line 23 - 24.ElmLne,80,0.15,4.525903799993102
scenario_3278,0.7,Line 23 - 24.ElmLne,80,0.18,4.482194700001855
scenario_3279,0.7,Line 23 - 24.ElmLne,80,0.2,4.460575499993865
scenario_3280,0.7,Line 23 - 24.ElmLne,80,0.25,4.517015999997966
scenario_3281,0.7,Line 25 - 26.ElmLne,0,0.1,4.451907499998924
